"station_id","song","genre","dead"
"region","ELENI - TROSZECZKE ZIEMI, TROSZECZKE SLOŃCA","pop",2
"region","KRAJEWSKI SEWERYN - WAKACYJNE FOTOGRAFIE","other",2
"region","ŠPINAROVÁ VĚRA - Fernando","pop",2
"region","KACHYŇOVÁ JARKA/ŠMUKAŘ JOŽKA - ZA LANŽHOTEM V POLI","other",2
"region","KOZDERKOVÁ LAĎKA - PLUJÍ LODI DO TRIANY","other",2
"region","JOŽKA ČERNÝ - BESKYDE, BESKYDE","other",1
"region","MAXIM TURBULENC - MACH A ŠEBESTOVÁ","electronic",2
"region","Černý Jožka - ŠOHAJU, ŚOHAJU","other",2
"region","Dwa Plus Jeden - California mon amour","pop",2
"region","LAŽA JOSEF - ROŽNOVSKÉ HODINY","other",2
"region","ONDŘEJ HAVELKA / SWINGS - NEBE NA ZEMI","other",2
"region","Kasl Franta - Ty tančíš","other",2
"region","Drobný Milan - PÍSNIČKA PRO KOČKU","other",2
"region","JANDA KRYSTYNA - OGRZEJ MNIE","other",2
"region","JOPEK ANNA MARIA - PRZEJRZYJ","other",2
"region","SBOR MORAVANKY - KÚPALA SA KATERINA","other",2
"region","Jitka Zelenková - TY MĚ SMÍŠ I LHÁT","pop",1
"region","SIMONOVÁ YVETTA/CHLADIL MILAN - PÁTÝ PÁD","other",2
"region","TOMANEC STANISLAV / JASÉNKA - SLIVOVIČKO PÁLENÁ","other",2
"region","Veselka - ŠOFÉŘI, ŠOFÉŘI","other",2
"region","JOSEF ZÍMA - VZPOMÍNKA NA KARLA HAŠLERA","pop",1
"region","Bartošová Iveta - DVA ROKY PRÁZDNIN","other",2
"region","Monika Absolonová - DÁVÁM","other",1
"region","CHLADIL MILAN - MARÍNA","other",2
"region","ŠPINAROVÁ VĚRA - RAKETOU NA MARS","pop",2
"region","RANGERS,  HADRABOVÁ JARKA - COLORADO","other",2
"region","Galánečka - Šohaju, šohajku","other",2
"region","Hermanová Ljuba - OSTRAVŠTÍ CHACHAŘI","other",2
"region","HORKÝ VOJTĚCH/SBOR - ZAHRADA MORAVY","other",2
"region","Pražská kapela petra Finka - HOSPŮDKO MALÁ","other",2
"region","ZIDARO SIRMA - HYMNE DE L' AMOUR","other",2
"region","KAREL GOTT - HEJ PÁNI KONŠELÉ","pop",1
"region","ZMOŽEK - MAMINČINA PÍSEŇ","other",2
"region","Veselka - SMĚS POCHODŮ FRANTIŠKA KMOCHA","other",2
"region","JOPEK ANNA MARIA - BYLE NIE O MILOŚCI","other",2
"region","ORCHESTR PETRA FINKA - DÍVÁM SE NA STŘECHY BÍLÉ","other",2
"region","BĚLOHLAVÝ VÁCLAV,  KUTKOVÁ PETRA,  POSPÍŠIL JIŘÍ,  FIGAR VLADIMÍR,  LÖFFELMANN PAVEL - Z ROZHLASOVÝCH LUHŮ A HÁJŮ","other",2
"region","Veselka - Na Vlachovce hrají - Veselka","other",2
"region","JIŽANI - VĚRNÝ KONÍČEK","other",2
"region","Hutnik - Przylecieli sokolowie","other",2
"region","Hutnik - Ave verum","other",2
"region","ŠTANGLOVÁ MARIE,  SVOBODA JIŘÍ - JAK BUBLÁ POTŮČEK","other",2
"region","Bartošová Iveta - VÍŠ, LÁSKO","other",2
"region","LUCIE BÍLÁ & KAREL GOTT - CO SUDIČKY PŘÁLY NÁM","other",2
"region","JAKUB SMOLÍK - HOTEL CALIFORNIA","pop",1
"region","JAREK NOHAVICA - FOTBAL  ( SPORTU ZDAR)","rock",2
"region","MORAVANKA - MAMKO MOJA MAMIČENKO","other",2
"region","Bobek Pavel - DÍK, ŽE SMÍM PÁR PŘÁTEL MÍT","other",2
"region","GLADIATOR - HOLUBIENKA SIVÁ","rock",2
"region","GOLEC ORKIESTRA - PIENIADZE TO NIE WSZYSTKO","other",2
"region","ORCHESTR KARLA VLACHA - LAVIČKA V JASMÍNU","other",2
"region","LANŽHOTČANKA - Ej, mamičko, mamičenko - Lanžhotčanka","other",2
"region","NOHAVICA J. - DARMODĚJ","other",2
"region","Veselka - DÍVEJ SE SRDÍČKO","other",2
"region","JAKUB SMOLÍK - BUTTERFLY","pop",1
"region","MATUŠKA WALDEMAR - POJĎ SE MNOU LÁSKO MÁ","other",2
"region","GOROL - ZA JABLONKOWEM SIEDEM MIL.","other",2
"region","KUČERA VÁCLAV - LA PALOMA","other",2
"region","KOBEŘANKA - K SVÁTKU","other",2
"region","SIMONOVÁ YVETTA/CHLADIL MILAN - O NÁS DVOU","other",2
"region","KUMOREK MAGDALENA - MUZEUM I DZIEWCZYNA","other",2
"region","VESELKA LADISLAVA KUBEŠE - JEN TY A JÁ","other",2
"region","Galánečka - HÁJ, HÁJ, HÁJ","other",2
"region","STANISLAV PROCHÁZKA - CELÁ ŠKOLA UŽ TO VÍ","other",0
"region","SKALDOWIE - MEDYTACJE WIEJSKIEGO LISTONOSZA","rock",2
"region","PAVLA BŘÍNKOVÁ - KÉŽ JEDENKRÁT","other",1
"region","SOCHOR JOSEF/BAJO TRIO/ČESKÁ ŠVITORKA - Ó, MARIÁNO","other",2
"region","MALÁ ČESKÁ DECHOVKA - SMĚS JAROMÍRA VEJVODY","other",2
"region","CZERWONE GITARY - WSCHÓD SLOŃCA W STADNINIE KONI","rock",2
"region","VACENOVJÁCI /GRUFÍKOVÁ KARLA / HEGNER KAREL - LÁSKO MOJA LÁSKO","other",2
"region","GOTT KAREL - CHYŤ SVÉ DNY","other",1
"region","VÁCLAV NECKÁŘ/BACILY - JE RÁNO, ANNO","other",2
"region","VLADĚNA KRUMLOVÁ - ČERNÉ PÁTKY","other",2
"region","Svatebčanka Jiřího Zmožka - Děvčata z pohraničí","other",2
"region","HANA ZAGOROVÁ - TELEGRAM","pop",1
"region","HELENA VONDRÁČKOVÁ - TAM KDE JSI TY","pop",1
"region","Lounová Olga - Brány Svaté","other",2
"region","JOSEF KEMR, DAREK VOSTŘEL - KUJME PIKLE","other",2
"region","SVATEBČANKA - DOKUD MÁŠ MAMINKU","other",2
"region","Galánečka - Mámě","other",2
"region","FARNA EWA - RAZEM SAM NA SAM","other",2
"region","JIŘÍ JELÍNEK - MOTÝL","jazz",0
"region","JOŽKA ČERNÝ - Dobrú noc","other",1
"region","ZAGOROVÁ HANA/DRUPI - Setkání - Zagorová Hana,Drupi","other",2
"region","BOBR/ARGEMA - VYZNÁNÍ","other",2
"region","KOSSOWSKI MACIEJ - WAKACJE Z BLONDYNKĄ","other",2
"region","BORYS STAN,  BIZONY - SPACER DZIKĄ PLAŻĄ","other",2
"region","HRŮZOVÁ LENKA LO,  ELÁN - NEODCHÁDZAJ","other",2
"region","Veselka - FLÁMA","other",2
"region","Bobek Pavel - NEDĚLNÍ RÁNO","other",2
"region","VESELÁ SEDMA - ANIČKA","other",2
"region","MARTINOVÁ EVA,  DUDA KAREL - ANANAS - CARACAS","other",2
"region","NAGY PETER - KRISTÍNKA IBA SPÍ","other",0
"region","Nowina - Ej gróniczku","other",2
"region","Nowina - Wszyscy ludzie powiadają","other",2
"region","ČERNOHOUZ MILAN/TŮMOVÁ-ŠMÍDKOVÁ BLANKA/VESELKA - ANDULKO, TY JSI MÁ MILÁ","other",2
"region","DALIBOR JANDA - VŮNĚ ŽEN","pop",1
"region","FABIAN HENRYK - NAPISZĘ DO CIEBIE Z DALEKIEJ PODRÓŻY","other",2
"region","MISTŘÍŇANKA - Směs písní - Procházka","other",2
"region","PLS - ANDULKO ŠAFÁŘOVA","other",2
"region","BABOUCI - KDYŽ JSEM ŠEL S ANIČKOU NAPOSLEDY","other",2
"region","Šohajka - PĚSNIČKA Z MORAVY","other",2
"region","Mate.O - Król wszechświatów","jazz",1
"region","Mate.O - Wszystko poddane jest","jazz",1
"region","TÚFARANKA ZE ŠAKVIC - LÁSKO, MOJA LÁSKO","other",2
"region","Janda Dalibor - OHEŇ,VODA,VÍTR","other",2
"region","STRAŇANKA - Směs písní Václava Maňase ml. (V tej stražovskej dolině...)","other",2
"region","ČERNÁ SVATAVA/OPLT JOSEF - SPADL LÍSTEK Z JAVORA","other",2
"region","FLERET, JARMILA ŠULÁKOVÁ - OVEČKY ZABĚHNUTÉ","other",2
"region","Zagorová,  Hložek,  Kotvald - JINAK TO NEJDE","other",2
"region","MORAVANKA & JAN SLABÁK - MONTIHO ČARDÁŠ","other",2
"region","VALA JAN - OSTRAVĚNKO MÁ","other",2
"region","NECKÁŘ VÁCLAV/DUO IRENA A OLGA - MASSACHUSETTS","other",2
"region","BUŘINKY,  DUDEŠEK PETR - HAVÍŘI KAMARÁDI","other",2
"region","BAYER FULL - WSZYSCY POLACY","other",2
"region","BEŇAČKOVÁ GABRIELA/ŠVEJDA MIROSLAV - VĚRNÉ MILOVÁNÍ","other",2
"region","RUDOLF PELLAR - BORŮVKOVÝ VRCH","other",0
"region","ČESKÝ SKIFFLE JIŘÍHO TRAXLERA - ŠTUDENTSKÁ HALENKA","other",2
"region","ČUBA BEDŘICH - MAMINKO MÁ","other",2
"region","JOŽKA ČERNÝ - U DUNAJA ŠATY PERŮ","other",1
"region","HELIGONICA - CHLAPEC Z HELIGONOCI","other",2
"region","JAROSLAV UHLÍŘ - JSEM NÁDRAŽÍ","other",1
"region","Surf - * KAMARÁDKA","electronic",2
"region","Šťáhlavská šestka - PATRONKA BAVARIAE","other",2
"region","FOGG MIECZYSŁAW - Piosenka o mojej Warszawie","other",2
"region","Drobný Milan - LOĎ UŽ VYPLOUVÁ","other",2
"region","ZÍMA JOSEF/ŠTĚDRÝ - MILENCI V TEXASKÁCH","other",2
"region","Černý Jožka - SKLENIČKO TY SKLENĚNÁ","other",2
"region","Rolincová Darina - Spoločně","other",2
"region","VÁCLAV ŽÁKOVEC,  ANNA VOLÍNOVÁ - NA SPILCE","other",2
"region","KRAWCZYK KRZYSZTOF - PAROSTATEK","other",2
"region","CZERWONE GITARY - JAK WĘDROWNE PTAKI","rock",2
"region","EVA A VAŠEK - TANGO DE TANGO","other",2
"region","VESNICKÁ ČTYŘKA - MILUŠKA","other",2
"region","VYSOČANKA - PAMPELIŠKY","other",2
"region","WALDEMAR MATUŠKA - SLÝCHÁM HARMONIKU HRÁT","pop",0
"region","MIREILLE MATHIEU - UNE FEMME AMOREUSE (WOMAN IN LOVE)","pop",1
"region","JOŽKA ČERNÝ - Barkarola","other",1
"region","KAREL GOTT, PAVOL HABERA, PETER DVORSKÝ - SVET LÁSKU MÁ","other",2
"region","JOŽKA ČERNÝ - DYŽ SEM ŠEL Z HADIŠŤA","other",1
"region","RYNKOWSKI RYSZARD - ZA MLODZI ZA STARSZY","other",2
"region","MORAVANKA - UŽ JE VEČER","other",2
"region","NIEDOBA VLADYSLAW - HEJ WY GÓRY","other",2
"region","GOROL - Szumi jawor","other",2
"region","Galánečka - Teče voda","other",2
"region","OLGA BARIČIČOVÁ,  LENKA KRÁLOVÁ,  ZDENĚK BAŤKA,  BŘETISLAV OSIČKA,  CM SLOVÁCKO MLADŠÍ - CO TO DÍVČA HOVORÍ - ZA DUNAJKEM - ŠOHAJÍČKU ČÍ SI","other",2
"region","JIŘÍ KORN - ZELENÉ ÚDOLÍ","pop",1
"region","ŚLĄSK - HEJ TAM W DOLINIE","other",2
"region","ŚLASK - HEJ TAM W DOLINIE","other",2
"region","Piaf Edith - La vie en rose","other",2
"region","GLORIA - SMĚS POLEK","rock",2
"region","YVETTA SIMONOVÁ - VYZNÁNÍ V RŮŽÍCH","other",1
"region","Šlapeto - NANDO TY JSI TA MYŠ FÓROVÁ","other",2
"region","KUBIŠOVÁ MARTA/VONDRÁČKOVÁ HELENA/NECKÁŘ VÁCLAV - ČASY SE MĚNÍ","other",2
"region","MURACKI ANTONI - GDY JUTRO SKORO ŚWIT","other",2
"region","MANŽELÉ UHROVI,  MISTŘÍŇANKA - HVĚZDIČKA","other",2
"region","Březovská desítka - Lásko, lásko má","other",2
"region","SIMONOVÁ YVETTA/ADAM RICHARD - PŘÍBĚH NAŠÍ LÁSKY","other",2
"region","Nowina - Kolo Olzy olszyna","other",2
"region","GRECHUTA MAREK - W MALINOWYM CHRUŚNIAKU","pop",2
"region","Veselka - HVĚZDIČKA","other",2
"region","LIBKOVANKA - ŠUMAVO, ŠUMAVO","other",2
"region","Dobeš Pavel - NĚCO O LÁSCE","other",2
"region","LIPKA - Zahóczały góry","electronic",2
"region","LIPKA - Ej Powazi","electronic",2
"region","VINOHRADSKÁ KAPELA - NA PALOUČKU","other",2
"region","STŘÍBRŇANKA - O MORAVSKÉ ZEMI","other",2
"region","MARTIN CHODÚR - SÍLA MÍT RÁD","*core",1
"region","LUCIE BÍLÁ - PROTOŽE","pop",1
"region","Jedenáctka Zoltána Lišky - Havířská polka","other",2
"region","ŠINKOROVÁ DANIELA/PATEJDL VAŠO - O NĚČEM SNÍM","other",2
"region","Csáková Ilona - KRÁSNÁ","other",2
"region","HUDBA HRADNÍ STRÁŽE A POLICIE ČR - SMĚS MELODIÍ KARLA HAŠLERA","other",2
"region","MATUŠKA WALDEMAR - PÍSNIČKA PRO ZUZANU","other",2
"region","Malá muzika Nauše Pepíka - V ZALUŽANECH NA POTOCE","other",2
"region","BUTY - PÍSEŇ PRÁCE","rock",2
"region","Zíma Josef - ŠUMAVO,ŠUMAVO","other",2
"region","PLZEŇAČKA - HÁJKU HÁJEČKU","other",2
"region","Pastorek Marek,  Niezapominajki - Cicha woda","other",2
"region","MISTŘÍŇANKA - TY FALEŠNÁ FRAJÁRKO","other",2
"region","KUBEŠOVKA - MARGIT","other",2
"region","ROTTROVÁ MARIE - Pojďme, kam nás nohy ponesou","other",2
"region","Krajanka - ZE DVOREČKA ZE DVORA","other",2
"region","Krajanka Vaclava Hlaváčka - Na staré mohelně","other",2
"region","Veselka - TO JE ONA","other",2
"region","Podhoranka - Růže pro maminku","other",2
"region","PODHORANKA - Růže pro maminku","other",2
"region","Lorencová Zdenka, Přeučil Jan - Proč žiješ rád","other",2
"region","MANDRAGE - ONA SE SMÁLA","pop",2
"region","TÚFARANKA ZE ŠAKVIC - CESTA DO KÚTÚ","other",2
"region","KOTERBSKA MARIA - AUGUSTOWSKIE NOCE","other",2
"region","SALAČ VLADIMÍR - PÍSEŇ PRO KRISTÝNKU","other",2
"region","SPÁLENÝ PETR - AŽ MĚ ANDĚLÉ","other",2
"region","NOHAVICA JAROMÍR - ZATÍMCO SE KOUPEŠ","other",2
"region","Stare Dobre Małżeństwo - Aniołom marzna skrzydła","other",2
"region","OLMEROVÁ EVA - Ó, BOŽÍ DEN","other",2
"region","Krajanka - NEZACHÁZEJ SLUNCE","other",2
"region","Nektarka - KDE JE SLÁDEK (SMĚS VALČÍKŮ A POLEK)","other",2
"region","WYKRENT JAROSLAV - JAK VYPADÁ ŠTESTÍ","other",2
"region","MISTŘÍŇANKA - ČAS BORŮVKOVÝCH KOLÁČŮ","other",2
"region","CHLADIL MILAN - Já se dnes dopoledne žením","other",2
"region","MISTŘÍŇANKA - K NAROZENINÁM","other",2
"region","VYSOČINKA - SMĚS KLASIKŮ ČESKÉ DECHOVKY","other",2
"region","VEJVODOVA KAPELA - Pivečko s pěnou - Vejvodova kapela","other",2
"region","KUBÁKOVÁ IRENA/MENŠLOVÁ JIŘINA/FATKOVÁ EVA - TENHLE KLUK","other",2
"region","Dwa Plus Jeden - CZERWONE SŁONECZKO","pop",2
"region","EVA A VAŠEK - TAKS' TO TÁTO ŘÍKAL","other",2
"region","KYSUCKÝ PRAMEŇ - OTECKO MOJ, MAMKA MOJA","other",2
"region","BAJM - JAK KOBIETA","pop",2
"region","ZBOŘILOVÁ IVANA/ČERNOHOUZ MILAN/VESELKA - MAMKO, VÁM (Jenom jednu mami...)","other",2
"region","KRZYSZTOŃ ANTONINA - BRACISZKU","other",2
"region","Krzysztoń Antonina - BRACISZKU","other",2
"region","KRZYSZTOŃ ANTONINA - Miła","other",2
"region","Krzysztoń Antonina - Miła","other",2
"region","MUZIKA BEZ KAPELNÍKA - BUBENICKÉ TANGO","other",2
"region","VÁCLAV ŽÁKOVEC,  ANNA VOLÍNOVÁ - RYBÁŘSKÁ","other",2
"region","JOSEF ZÍMA - KDYŽ JSEM JÁ ŠEL TOU PUTIMSKOU BRANOU","pop",1
"region","Kayah - Prawy do lewego","pop",1
"region","Kayah - Supermenka","pop",1
"region","Mirek Černý - ZATÍM CO TY SPÍŠ","other",1
"region","MARKOWSKI GRZEGORZ - POWIEDZ CZY JEST RAJ","other",2
"region","M.SZCZEŚNIAK - PRZYSZLI O ZMROKU","other",2
"region","KORN JIŘÍ - MISS MOSKVA","other",2
"region","Malá muzika Nauše Pepíka - DO LESÍČKA NA ČEKANOU","other",2
"region","Veselka - LÁSKO MOJE LÁSKO","other",2
"region","SMOLÍK JAKUB - Vyznání - Jakub Smolík","other",2
"region","VESELKA LADISLAVA KUBEŠE - PRO MAMINKU","other",2
"region","TÚFARANKA ZE ŠAKVIC - KOLEM NÁS","other",2
"region","KOHOUTOVÁ ZORKA/ZÍMA JOSEF/VALDAUFINKA - POD JEDNOU STŘECHOU","other",2
"region","VOZOKANKA - SLOVENSKÉ MAMIČKY","other",2
"region","Kučerovci - MEXICO, MEXICO","other",2
"region","JOSEF ZÍMA, SVATAVA ČERNÁ - * LETĚLI HOLUBI","other",2
"region","JAREK NOHAVICA - NA DVOŘE DIVADLA","rock",2
"region","Śląski Chór Górniczy Polonia Harmonia - Trojok","other",2
"region","KRAWCZYK KRZYSZTOF - WSTAJE NOWY DZIEŃ","other",2
"region","JARMILA ŠULÁKOVÁ - VALAŠI VALAŠI","other",0
"region","DIVOKEJ BILL - TSUNAMI","rock",2
"region","MISTŘÍŇANKA - MORAVA, KRÁSNÁ ZEM","other",2
"region","Šťáhlavská šestka - CHALOUPKY POD HORAMA","other",2
"region","CHLADIL MILAN - ZA ROK SE VRÁTÍM","other",2
"region","Z.WODECKI A MITCH & MITCH ORCHESTRA AND CHOIR - RZUĆ TO WSZYSTKO, CO ZŁE","other",2
"region","KOTÁRANKA - OGAŘI IDÚ","other",2
"region","LIBKOVANKA - VYLETĚL SKŘIVÁNEK","other",2
"region","OLGA BARIČIČOVÁ,  BŘETISLAV OSIČKA,  CM SLOVÁCKO MLADŠÍ - LÁSKO MOJA LÁSKO","other",2
"region","MARIE ROTTROVÁ, PAVEL BOBEK - ZNÁŠ MĚ NEJLÍP","other",2
"region","CREEDENCE CLEARWATER REVIVAL - HELLO MARY LOU","rock",2
"region","Elefteriadu Martha a Tena - APOPSE STIS AKROJIALIES","other",2
"region","Šohajka - GLORIA","other",2
"region","Veselka - PIVOVARŠTÍ KONĚ","other",2
"region","GIŻOWSKA KRYSTYNA - PRZEŻYŁAM Z TOBĄ TYLE LAT","other",2
"region","Šlapeto - JÁ MÁM HOLKU OD ODKOLKŮ","other",2
"region","Veselka - ŠLY PANENKY SILNICÍ","other",2
"region","Bednarz Beata - O jak że kocham twój","other",2
"region","Haręża Patryk - Przy Tobie mam wszystko -  wersja krótka","other",2
"region","Dimitri Vegas & Like Mike - Higher Place (feat.Ne-Yo)","electronic",2
"region","MORAVANKA - NĚBOLA SOM VESELÁ","other",2
"region","NATY HRYCHOVÁ - MOJE MATEMATIKA","other",2
"region","BROM GUSTAV - KROKODÝLÍ SLZY","other",2
"region","VESELÁ JARMILA - SLUNEČNÍ OSTROV","other",2
"region","BOJANÉ - POHODOVÁ","other",2
"region","WALDEMAR MATUŠKA - Lovili rybáři","pop",0
"region","VONDRÁČKOVÁ HELENA - SLADKÉ MÁMENÍ","other",2
"region","BABOUCI - Ludvík","other",2
"region","Suchý Jiří - KAMARÁDI","other",2
"region","Zmožek Jiří - CO SE S TVOU LÁSKOU MĚŘIT DÁ","other",2
"region","MADONNA - DEEPER AND DEEPER","pop",1
"region","KABÁT - KDO SI NECHCE HUBU SPÁLIT","rock",2
"region","JACKSON MICHAEL - I just can't stop loving you - Jackson Michael","other",2
"region","MANDRAGE - SILUETY","pop",2
"region","ABBA - ONE MAN, ONE WOMAN","pop",2
"region","KAREL GOTT/EVA PILAROVÁ - INDIÁNSKÁ PÍSEŇ LÁSKY","other",2
"region","JAKUB SMOLÍK - ****cw-MEDOVÝ ČAJ","pop",1
"region","JAN NEDVĚD - Živá voda - Jan Nedvěd","other",1
"region","CHRISTINA PERRI - A THOUSAND YEARS","pop",1
"region","CHINASKI,  ZUZANA NORISOVÁ - DOBRÁK OD KOSTI","other",2
"region","Vypsaná fixa - ČTYŘI SLUNCE","rock",2
"region","JOZEF RÁŽ - VODA, ČO MA DRŽÍ NAD VODOU","other",1
"region","JOSEF VOLTR - PRO TUHLE CHVÍLI","other",2
"region","Čtveráci - PIVO DOKTOR","other",2
"region","KRYŠTOF - VYSNĚNOKRAJINA","pop",2
"region","Surf - KVĚTINÁŘKA","electronic",2
"region","JAN WERICH & JIŘÍ VOSKOVEC - Hej rup!","other",2
"region","Božejáci - TO BYLA KOČKA","other",2
"region","ILONA CSÁKOVÁ - PINK","pop",1
"region","DALIBOR JANDA - JÁ SE PŘIZNÁM","pop",1
"region","LUCIE BÍLÁ - KRUHY V OBILÍ","pop",1
"region","JIŘÍ VOSKOVEC, JAN WERICH - KLOBOUK VE KŘOVÍ","other",2
"region","PEKAŘ - VRCHOLKY A PÁDY","pop",2
"region","Čtveráci - KRKONOŠE, KRKONOŠE","other",2
"region","O5 A RADEČEK,  MÁRIA ČÍROVÁ - VLOUPÁM SE","other",2
"region","MISTŘÍŇANKA - SMUTNÝ VEČER","other",2
"region","CONVENTUS MUSICORUM - MY TŘI KRÁLOVÉ","pop",2
"region","SHANIA TWAIN/BRYAN WHITE - FROM THIS MOMENT ON","other",2
"region","METALLICA - WHISKEY IN THE JAR","rock",2
"region","EDITA ŠTRAUBERTOVÁ - BABIČKO, NAUČ MĚ CHARLESTON","other",2
"region","SUPPORT LESBIENS - ŽIVOTNÍ","pop",2
"region","LUCIE BÍLÁ - NOC JE JAK SATÉN","pop",1
"region","PHIL COLLINS - EASY LOVER","pop",1
"region","MORAVANKA - V RYCHTÁROVEJ STUDNI","other",2
"region","KIM WILDE - IF I CAN'T HAVE YOU","pop",1
"region","MARTIN MAXA - DŮM NA KONCI MĚSTA","pop",1
"region","PAVEL BOBEK - VINCENT","other",0
"region","COCOMAN,  KÁJA LESKOVEC - STOUPÁM","other",2
"region","JIŘÍ KORN - JEDNOU HŮŘ, JEDNOU LÍP","pop",1
"region","STANISLAV HLOŽEK,  PETR KOTVALD - HOLKY Z NAŠÍ ŠKOLKY","other",2
"region","TURBO - LÁSKA Z PASÁŽÍ","rock",2
"region","ARGEMA - MODRÝ PONDĚLÍ","pop",2
"region","ARAKAIN - Dál, dál se ptej","other",2
"region","PAVEL NOVÁK - HVĚZDY","pop",0
"region","POUTNÍCI - Hotel Hillary","other",2
"region","POUTNÍCI - CO UŽ JE PRYČ","other",2
"region","POUTNÍCI - NÁVRAT","other",2
"region","Cortéz Rudolf - Pod starou lucernou - Cortéz Rudolf","other",2
"region","MICHAL HRŮZA - RÁNO","*core",1
"region","SOČR - SVATEBNÍ POCHOD","other",2
"region","PETR SPÁLENÝ - KAM SE LÁSKY PODĚJÍ","pop",1
"region","SEŠLOST TC PRAHA - SEDM ŽLUTEJCH KAMÍNKŮ","other",2
"region","John Scatman - SCATMAN'S WORLD","pop",0
"region","Černocká Petra - MISSISSIPPI","other",2
"region","FRANTIŠEK RINGO ČECH - OLÉ OLÉ OLÉ OLÉ","other",1
"region","VRATISLAV KADLEC - JAK TO PTÁČE SVĚTEM SEM A TAM","other",2
"region","MARTIN JENSEN,  LOOTE - WAIT","other",2
"region","30 SECONDS TO MARS - RESCUE ME","rock",2
"region","PERUTĚ - TUDUTUTU","pop",2
"region","ČESKÝ ANIMACNÍ TEAM - TANEC MALÉHO PTÁČKA","other",2
"region","ČECHOMOR - JANOŠEK","rock",2
"region","MARCUS,  MARTINUS - WITHOUT YOU","other",2
"region","HOLKI - Prázdninová láska - Holki","pop",2
"region","ROD STEWART - TONIGHT'S THE NIGHT","pop",1
"region","TOMÁŠ KLUS - PÁNUBOHUDOOKEN","other",1
"region","JAREK ŠIMEK - MOŽNÁ JSEM JEN TADY ZBYL","other",1
"region","JIŘÍ BRABEC - KAPKA ROSY","other",1
"region","ROBBIE WILLIAMS - OLD BEFORE I DIE","pop",1
"region","SURVIVOR - EYE OF THE TIGER","rock",2
"region","DAVID GUETTA,  SIA - FLAMES","other",2
"region","BÍLÉ SKÁLY - CHAJDA MALÁ","other",2
"region","JITKA MOLAVCOVÁ - MÁME RÁDI ZVÍŘATA","pop",1
"region","PAVEL CALLTA - NAŠTĚSTÍ","pop",1
"region","WALDA GANG - NEBEŠTÍ JEZDCI","rock",2
"region","JAVORY - CHODCI NEBO POUTNÍCI","other",2
"region","CALVIN HARRIS,  PHARRELL WILLIAMS,  KATY PERRY,  BIG SEAN - FEELS","other",2
"region","EAST 17 - THUNDER","pop",2
"region","KUBEŠOVKA - NA BŘEHU BLANICE","other",2
"region","Fun Factory - CELEBRATION","pop",2
"region","PETER NAGY - AŽ SA ZNOVA NARODÍM","pop",2
"region","JANIS JOPLIN - BYE, BYE BABY","rock",0
"region","MANDRAGE - ENDORFINY","pop",2
"region","BRYAN ADAMS - CLOUD NUMBER NINE","pop",1
"region","MADONNA - RAIN","pop",1
"region","MIRAI - SOUZNĚNÍ","pop",2
"region","SIGMA,  BIRDY - FIND ME","other",2
"region","CLEAN BANDIT,  JULIA MICHAELS - I MISS YOU","other",2
"region","LOUTKY V NEMOCNICI - DLOUHÝ OBVAZ","other",2
"region","MAROON 5 - WAIT","pop",2
"region","V.Bartošová - Adéla","other",2
"region","LAKE MALAWI - CHINESE TREES","pop",2
"region","SAN JUANITO - LLAMOR","other",2
"region","Mirek Černý - PŘÁTELÉ","other",1
"region","VONDRÁČKOVÁ HELENA - SVOU PARTU PŘÁTEL JEŠTĚ NAŠTĚSTÍ MÁM","other",2
"region","Donutil Miroslav - Zlatí úhoři","other",2
"region","EVA A VAŠEK - PIVO DOKTOR","other",2
"region","Donutil Miroslav - TEN BÁJEČNEJ MUŽSKEJ SVĚT","other",2
"region","HANA ZAGOROVÁ/PETR KOTVALD/STANISLAV HLOŽEK - JINAK TO NEJDE","other",2
"region","EVA OLMEROVÁ, SETLEŘI - AŽ ZTICHNOU BÍLÉ SKÁLY","other",2
"region","THE CRANBERRIES - DREAMS","rock",2
"region","BANO AL,  POWER ROMINA - SHARAZAN","other",2
"region","SLZA - ATRAKCE","pop",2
"region","WALDEMAR MATUŠKA - Jak ten čas letí","pop",0
"region","MATUŠKA WALDEMAR - ZPÍVÁM PRO TEBE ZPÍVÁM","other",2
"region","PETR NOVÁK - VANESSA","rock",1
"region","JIŘÍ VOSKOVEC, JAN WERICH - DAVID A GOLIÁŠ","other",2
"region","J.A.R. - Jsem pohodlný","jazz",2
"region","BRYAN ADAMS - CLOUD # 9","pop",1
"region","HANA A PETR ULRYCHOVI - NECHOĎ DO KLÁŠTERA","other",2
"region","PAVLÍNA FILIPIVSKÁ - BOŽENKO","other",2
"region","CLEAN BANDIT,  MARINA,  THE DIAMONDS,  LUIS FONSI - BABY","other",2
"region","EWA FARNA,  JAN BENDIG - STEJNÝ CÍL MÁM DÁL","other",2
"region","OLLY MURS,  RIZZLE KICKS - HEART SKIPS A BEAT","other",2
"region","PECKOVÁ DAGMAR - GING HEUT' MORGEN ÜBER'S FELD","other",2
"region","MAYA - PRŮHLEDNÁ","other",2
"region","HOLKI - Že tě mám","pop",2
"region","České srdce - SRDCE Z AVALONU","other",2
"region","Adams Bryan - 18 TIL I DIE","other",2
"region","TOMÁŠ KLUS - TICHÁ VODA","other",1
"region","PETR NĚMEC - OPATRUJ SVÝCH SEDMNÁCT","other",1
"region","RIVAL SONS - All Over The Road","rock",2
